date,county,state,vehicle_primary_use,battery_electric_vehicles_bevs_,plug_in_hybrid_electric_vehicles_phevs_,electric_vehicle_ev_total,non_electric_vehicles,total_vehicles,percent_electric_vehicles
2020-05-31T00:00:00.000,Sacramento,CA,Passenger,1,0,1,263,264,0.3787878787878787
2020-05-31T00:00:00.000,San Francisco,CA,Passenger,1,1,2,92,94,2.1276595744680846
2020-05-31T00:00:00.000,Santa Clara,CA,Passenger,6,2,8,302,310,2.5806451612903225
2020-05-31T00:00:00.000,Shelby,TN,Passenger,0,1,1,86,87,1.1494252873563218
2020-05-31T00:00:00.000,Skamania,WA,Truck,0,0,0,4028,4028,0.0
2020-05-31T00:00:00.000,St. Clair,IL,Passenger,1,0,1,141,142,0.704225352112676
2020-07-31T00:00:00.000,Chelan,WA,Passenger,240,82,322,54239,54561,0.5901651362694965
2020-07-31T00:00:00.000,Clallam,WA,Passenger,237,169,406,50063,50469,0.8044542194218232
2020-07-31T00:00:00.000,Denton,TX,Passenger,1,0,1,84,85,1.176470588235294
2020-07-31T00:00:00.000,El Paso,CO,Passenger,2,0,2,710,712,0.2808988764044943
2020-07-31T00:00:00.000,Fairfax,VA,Passenger,4,3,7,742,749,0.9345794392523364
2020-10-31T00:00:00.000,Larimer,CO,Passenger,1,0,1,51,52,1.9230769230769231
2020-10-31T00:00:00.000,Lincoln,WA,Passenger,5,10,15,7616,7631,0.1965666360896343
2020-10-31T00:00:00.000,Loudoun,VA,Passenger,1,0,1,80,81,1.234567901234568
2020-10-31T00:00:00.000,Montgomery,PA,Passenger,1,0,1,25,26,3.8461538461538463
2020-10-31T00:00:00.000,New London,CT,Passenger,1,2,3,246,249,1.2048192771084336
2020-10-31T00:00:00.000,Orange,CA,Passenger,5,3,8,461,469,1.7057569296375266
2020-08-31T00:00:00.000,Montgomery,TX,Passenger,1,0,1,49,50,2.0
2020-08-31T00:00:00.000,Moore,NC,Passenger,0,2,2,155,157,1.2738853503184713
2020-08-31T00:00:00.000,New London,CT,Passenger,1,2,3,248,251,1.195219123505976
2020-08-31T00:00:00.000,Okaloosa,FL,Passenger,0,1,1,140,141,0.7092198581560283
2020-08-31T00:00:00.000,Orange,CA,Passenger,6,2,8,478,486,1.6460905349794237
2020-08-31T00:00:00.000,Pacific,WA,Truck,0,0,0,7725,7725,0.0
2020-08-31T00:00:00.000,Pend Oreille,WA,Truck,0,0,0,5750,5750,0.0
2020-08-31T00:00:00.000,Pima,AZ,Passenger,3,1,4,333,337,1.1869436201780417
2020-08-31T00:00:00.000,Placer,CA,Passenger,1,0,1,80,81,1.234567901234568
2020-08-31T00:00:00.000,Ramsey,MN,Passenger,1,0,1,39,40,2.5
2020-08-31T00:00:00.000,Riverside,CA,Passenger,3,0,3,609,612,0.4901960784313725
2020-08-31T00:00:00.000,Saginaw,MI,Passenger,1,0,1,9,10,10.0
2020-08-31T00:00:00.000,San Juan,WA,Truck,0,0,0,5836,5836,0.0
2020-06-30T00:00:00.000,Jefferson,CO,Passenger,0,1,1,62,63,1.5873015873015872
2020-06-30T00:00:00.000,Jones,GA,Passenger,1,0,1,1,2,50.0
2020-06-30T00:00:00.000,Kern,CA,Passenger,0,1,1,225,226,0.4424778761061946
2020-06-30T00:00:00.000,Kitsap,WA,Truck,0,0,0,54080,54080,0.0
2020-06-30T00:00:00.000,Kittitas,WA,Truck,0,0,0,14588,14588,0.0
2020-06-30T00:00:00.000,Lewis,WA,Passenger,102,111,213,58179,58392,0.3647759967118783
2020-07-31T00:00:00.000,Grant,WA,Truck,0,0,0,27180,27180,0.0
2020-07-31T00:00:00.000,Juneau,AK,Passenger,0,1,1,29,30,3.333333333333333
2020-07-31T00:00:00.000,King,WA,Truck,7,1,8,182978,182986,0.0043719191632146
2020-07-31T00:00:00.000,Lee,FL,Passenger,1,0,1,45,46,2.1739130434782608
2020-08-31T00:00:00.000,Jefferson,WA,Passenger,249,144,393,24655,25048,1.5689875439156817
2020-08-31T00:00:00.000,King,WA,Truck,5,1,6,183339,183345,0.0032725190215168
2020-08-31T00:00:00.000,Lake,FL,Passenger,1,0,1,22,23,4.3478260869565215
2020-08-31T00:00:00.000,Lincoln,WA,Passenger,5,11,16,7632,7648,0.209205020920502
2020-07-31T00:00:00.000,New Haven,CT,Passenger,0,2,2,36,38,5.263157894736842
2020-07-31T00:00:00.000,Oldham,KY,Passenger,0,1,1,4,5,20.0
2020-07-31T00:00:00.000,Owyhee,ID,Passenger,1,0,1,3,4,25.0
2020-07-31T00:00:00.000,RÃ­o Grande,PR,Passenger,1,0,1,1,2,50.0
2020-06-30T00:00:00.000,San Juan,WA,Passenger,302,93,395,13968,14363,2.7501218408410497
2020-06-30T00:00:00.000,Santa Clara,CA,Passenger,6,2,8,297,305,2.6229508196721314
2020-06-30T00:00:00.000,Sedgwick,KS,Passenger,1,1,2,89,91,2.1978021978021975
2020-06-30T00:00:00.000,Snohomish,WA,Truck,0,0,0,123946,123946,0.0
2020-06-30T00:00:00.000,Solano,CA,Passenger,1,0,1,216,217,0.4608294930875576
2020-06-30T00:00:00.000,Spokane,WA,Truck,1,0,1,98342,98343,0.0010168491910964
2020-06-30T00:00:00.000,Thurston,WA,Passenger,1145,735,1880,196942,198822,0.9455694037883132
2020-06-30T00:00:00.000,Washtenaw,MI,Passenger,1,0,1,32,33,3.0303030303030303
2020-08-31T00:00:00.000,New York,NY,Passenger,1,0,1,59,60,1.6666666666666665
2020-08-31T00:00:00.000,Pierce,WA,Passenger,2521,1704,4225,552635,556860,0.7587185288941565
2020-08-31T00:00:00.000,Pierce,WA,Truck,0,0,0,143420,143420,0.0
2020-08-31T00:00:00.000,Pinellas,FL,Passenger,1,1,2,102,104,1.9230769230769231
2020-08-31T00:00:00.000,Polk,FL,Passenger,1,0,1,62,63,1.5873015873015872
2020-08-31T00:00:00.000,Portsmouth,VA,Passenger,0,1,1,75,76,1.3157894736842104
2020-08-31T00:00:00.000,Prince George's,MD,Passenger,2,1,3,152,155,1.9354838709677415
2020-08-31T00:00:00.000,Randolph,NC,Passenger,1,0,1,8,9,11.111111111111112
2020-08-31T00:00:00.000,San Mateo,CA,Passenger,0,1,1,103,104,0.9615384615384616
2020-08-31T00:00:00.000,Shelby,OH,Passenger,0,1,1,1,2,50.0
2020-08-31T00:00:00.000,Skagit,WA,Passenger,432,222,654,91263,91917,0.7115114723065374
2020-08-31T00:00:00.000,Skagit,WA,Truck,1,0,1,32637,32638,0.0030639132299773
2020-08-31T00:00:00.000,Spokane,WA,Passenger,781,504,1285,317546,318831,0.4030348366375917
2020-05-31T00:00:00.000,Travis,TX,Passenger,2,1,3,176,179,1.6759776536312847
2020-05-31T00:00:00.000,Walla Walla,WA,Passenger,70,62,132,35828,35960,0.3670745272525027
2020-05-31T00:00:00.000,Walla Walla,WA,Truck,0,0,0,13669,13669,0.0
2020-05-31T00:00:00.000,Whitman,WA,Passenger,45,48,93,22177,22270,0.4176021553659631
2020-05-31T00:00:00.000,Yakima,WA,Truck,0,0,0,59579,59579,0.0
2020-06-30T00:00:00.000,,,Passenger,5,1,6,361,367,1.6348773841961852
2020-06-30T00:00:00.000,Brevard,FL,Passenger,0,1,1,82,83,1.2048192771084336
2020-08-31T00:00:00.000,Stafford,VA,Passenger,1,1,2,88,90,2.2222222222222223
2020-08-31T00:00:00.000,Suffolk,VA,Passenger,1,0,1,120,121,0.8264462809917354
2020-08-31T00:00:00.000,Valencia,NM,Passenger,1,0,1,6,7,14.285714285714285
2020-08-31T00:00:00.000,Ventura,CA,Passenger,1,2,3,286,289,1.0380622837370241
2020-08-31T00:00:00.000,Yakima,WA,Passenger,146,122,268,166150,166418,0.1610402720859522
2020-09-30T00:00:00.000,Adams,WA,Passenger,8,7,15,12918,12933,0.1159823706796566
2020-09-30T00:00:00.000,Arapahoe,CO,Passenger,1,0,1,127,128,0.78125
2020-09-30T00:00:00.000,Arlington,VA,Passenger,0,2,2,144,146,1.36986301369863
2020-07-31T00:00:00.000,Alexandria,VA,Passenger,2,0,2,138,140,1.4285714285714284
2020-07-31T00:00:00.000,Collin,TX,Passenger,1,1,2,118,120,1.6666666666666665
2020-06-30T00:00:00.000,Montgomery,TX,Passenger,1,0,1,50,51,1.96078431372549
2020-06-30T00:00:00.000,New London,CT,Passenger,1,2,3,254,257,1.1673151750972761
2020-06-30T00:00:00.000,Nueces,TX,Passenger,1,0,1,79,80,1.25
2020-06-30T00:00:00.000,Owyhee,ID,Passenger,1,0,1,3,4,25.0
2020-06-30T00:00:00.000,Portsmouth,VA,Passenger,0,1,1,77,78,1.282051282051282
2020-06-30T00:00:00.000,Richland,SC,Passenger,0,1,1,161,162,0.6172839506172839
2020-06-30T00:00:00.000,Saginaw,MI,Passenger,1,0,1,10,11,9.090909090909092
2020-06-30T00:00:00.000,San Juan,WA,Truck,0,0,0,5852,5852,0.0
2020-08-31T00:00:00.000,Montgomery,PA,Passenger,1,0,1,27,28,3.5714285714285716
2020-08-31T00:00:00.000,Owyhee,ID,Passenger,1,0,1,3,4,25.0
2020-08-31T00:00:00.000,Pacific,WA,Passenger,32,33,65,15711,15776,0.4120182555780933
2020-08-31T00:00:00.000,Palm Beach,FL,Passenger,0,1,1,74,75,1.3333333333333333
2020-08-31T00:00:00.000,Penobscot,ME,Passenger,0,1,1,14,15,6.666666666666666
2020-08-31T00:00:00.000,Pinal,AZ,Passenger,1,0,1,176,177,0.5649717514124293
2020-08-31T00:00:00.000,Prince William,VA,Passenger,2,2,4,224,228,1.7543859649122808
2020-08-31T00:00:00.000,Queens,NY,Passenger,1,0,1,49,50,2.0
2020-08-31T00:00:00.000,Rockingham,NH,Passenger,1,0,1,23,24,4.166666666666666
2020-08-31T00:00:00.000,Rogers,OK,Passenger,1,0,1,5,6,16.666666666666664
2020-10-31T00:00:00.000,Riverside,CA,Passenger,4,1,5,601,606,0.825082508250825
2020-10-31T00:00:00.000,Sacramento,CA,Passenger,1,0,1,241,242,0.4132231404958677
2020-10-31T00:00:00.000,Salt Lake,UT,Passenger,0,2,2,170,172,1.1627906976744187
2020-10-31T00:00:00.000,San Juan,WA,Passenger,340,103,443,13971,14414,3.0734008602747327
2020-10-31T00:00:00.000,San Juan,WA,Truck,0,0,0,5862,5862,0.0
2020-10-31T00:00:00.000,Santa Clara,CA,Passenger,4,2,6,268,274,2.18978102189781
2020-10-31T00:00:00.000,Solano,CA,Passenger,1,0,1,211,212,0.4716981132075471
2020-10-31T00:00:00.000,Stafford,VA,Passenger,1,1,2,91,93,2.150537634408602
2020-10-31T00:00:00.000,Suffolk,VA,Passenger,1,0,1,121,122,0.8196721311475409
2020-10-31T00:00:00.000,Sumter,FL,Passenger,0,1,1,10,11,9.090909090909092
2020-10-31T00:00:00.000,Thurston,WA,Truck,0,0,0,56322,56322,0.0
2020-10-31T00:00:00.000,Travis,TX,Passenger,2,1,3,164,167,1.7964071856287425
2020-07-31T00:00:00.000,Cowlitz,WA,Passenger,146,117,263,72243,72506,0.3627286017708879
2020-07-31T00:00:00.000,Dallas,TX,Passenger,1,0,1,189,190,0.5263157894736842
2020-07-31T00:00:00.000,Flathead,MT,Passenger,1,0,1,54,55,1.818181818181818
2020-07-31T00:00:00.000,Fort Bend,TX,Passenger,1,0,1,46,47,2.1276595744680846
2020-07-31T00:00:00.000,Hamilton,IN,Passenger,1,0,1,40,41,2.4390243902439024
2020-07-31T00:00:00.000,Harris,TX,Passenger,1,0,1,219,220,0.4545454545454545
2020-08-31T00:00:00.000,St. Louis,MO,Passenger,1,0,1,97,98,1.020408163265306
2020-08-31T00:00:00.000,Stevens,WA,Truck,0,0,0,18653,18653,0.0
2020-08-31T00:00:00.000,Utah,UT,Passenger,0,1,1,126,127,0.7874015748031497
2020-08-31T00:00:00.000,Whitman,WA,Truck,0,0,0,8483,8483,0.0
2020-08-31T00:00:00.000,Williamson,TX,Passenger,0,1,1,124,125,0.8
2020-09-30T00:00:00.000,Allegheny,PA,Passenger,1,0,1,65,66,1.5151515151515151
2020-09-30T00:00:00.000,Bartow,GA,Passenger,0,1,1,2,3,33.33333333333333
2020-09-30T00:00:00.000,Bradley,TN,Passenger,1,0,1,1,2,50.0
2020-09-30T00:00:00.000,Bucks,PA,Passenger,1,0,1,19,20,5.0
2020-09-30T00:00:00.000,Cape May,NJ,Passenger,0,1,1,11,12,8.333333333333332
2020-09-30T00:00:00.000,Charleston,SC,Passenger,2,0,2,93,95,2.1052631578947367
2020-09-30T00:00:00.000,Clallam,WA,Passenger,245,173,418,49893,50311,0.8308322235693983
2020-09-30T00:00:00.000,Clark,WA,Passenger,2174,1096,3270,318462,321732,1.016373876394017
2020-09-30T00:00:00.000,DeKalb,GA,Passenger,1,0,1,75,76,1.3157894736842104
2020-06-30T00:00:00.000,Camden,NJ,Passenger,0,1,1,21,22,4.545454545454546
2020-06-30T00:00:00.000,Clark,NV,Passenger,2,3,5,677,682,0.7331378299120234
2020-06-30T00:00:00.000,Collin,TX,Passenger,1,1,2,117,119,1.680672268907563
2020-06-30T00:00:00.000,Columbia,WA,Truck,0,0,0,1533,1533,0.0
2020-06-30T00:00:00.000,Denver,CO,Passenger,1,0,1,115,116,0.8620689655172413
2020-06-30T00:00:00.000,Deschutes,OR,Passenger,3,0,3,130,133,2.255639097744361
2020-06-30T00:00:00.000,Douglas,WA,Truck,0,0,0,12307,12307,0.0
2020-06-30T00:00:00.000,Duval,FL,Passenger,0,2,2,361,363,0.5509641873278236
2020-08-31T00:00:00.000,Spokane,WA,Truck,1,0,1,99459,99460,0.0010054293183189
2020-08-31T00:00:00.000,Stevens,WA,Passenger,35,36,71,30495,30566,0.2322842373879473
2020-08-31T00:00:00.000,Whatcom,WA,Truck,3,0,3,43284,43287,0.006930487213251
2020-09-30T00:00:00.000,Adams,WA,Truck,0,0,0,5308,5308,0.0
2020-09-30T00:00:00.000,Alameda,CA,Passenger,2,0,2,262,264,0.7575757575757575
2020-09-30T00:00:00.000,Asotin,WA,Truck,0,0,0,6692,6692,0.0
2020-06-30T00:00:00.000,Snohomish,WA,Passenger,4435,1767,6202,534579,540781,1.1468598194093356
2020-06-30T00:00:00.000,Spokane,WA,Passenger,730,486,1216,315509,316725,0.3839292761859657
2020-06-30T00:00:00.000,St. Louis,MO,Passenger,1,0,1,97,98,1.020408163265306
2020-06-30T00:00:00.000,Stafford,VA,Passenger,1,1,2,89,91,2.1978021978021975
2020-06-30T00:00:00.000,Suffolk,VA,Passenger,1,0,1,122,123,0.8130081300813008
2020-06-30T00:00:00.000,Valencia,NM,Passenger,1,0,1,5,6,16.666666666666664
2020-06-30T00:00:00.000,Ventura,CA,Passenger,1,2,3,287,290,1.0344827586206895
2020-06-30T00:00:00.000,Whitman,WA,Truck,0,0,0,8511,8511,0.0
2020-06-30T00:00:00.000,Williamson,TX,Passenger,0,1,1,133,134,0.746268656716418
2020-07-31T00:00:00.000,Shelby,OH,Passenger,0,1,1,1,2,50.0
2020-07-31T00:00:00.000,Skamania,WA,Passenger,31,19,50,8430,8480,0.5896226415094339
2020-07-31T00:00:00.000,Spokane,WA,Passenger,753,490,1243,316493,317736,0.3912052773371604
2020-07-31T00:00:00.000,St. Clair,IL,Passenger,1,0,1,140,141,0.7092198581560283
2020-07-31T00:00:00.000,St. Louis,MO,Passenger,1,0,1,98,99,1.01010101010101
2020-07-31T00:00:00.000,Walla Walla,WA,Passenger,77,65,142,35912,36054,0.3938536639485216
2020-07-31T00:00:00.000,Yakima,WA,Truck,0,0,0,60209,60209,0.0
2020-08-31T00:00:00.000,Adams,WA,Truck,0,0,0,5302,5302,0.0
2020-08-31T00:00:00.000,Alameda,CA,Passenger,2,0,2,265,267,0.749063670411985
2020-08-31T00:00:00.000,Anne Arundel,MD,Passenger,0,1,1,394,395,0.2531645569620253
2020-10-31T00:00:00.000,Ventura,CA,Passenger,1,1,2,279,281,0.7117437722419928
2020-10-31T00:00:00.000,Whitman,WA,Passenger,50,46,96,21987,22083,0.4347235429968754
2020-11-30T00:00:00.000,,,Passenger,4,1,5,341,346,1.445086705202312
2020-11-30T00:00:00.000,Bartow,GA,Passenger,0,1,1,2,3,33.33333333333333
2020-11-30T00:00:00.000,Bell,TX,Passenger,0,1,1,397,398,0.2512562814070351
2020-11-30T00:00:00.000,Boulder,CO,Passenger,0,1,1,43,44,2.272727272727273
2020-11-30T00:00:00.000,Bucks,PA,Passenger,1,0,1,18,19,5.263157894736842
2020-09-30T00:00:00.000,Anne Arundel,MD,Passenger,1,1,2,394,396,0.505050505050505
2020-09-30T00:00:00.000,Bell,TX,Passenger,0,1,1,405,406,0.2463054187192118
2020-09-30T00:00:00.000,Benton,WA,Truck,0,0,0,43091,43091,0.0
2020-09-30T00:00:00.000,Carson City,NV,Passenger,1,0,1,11,12,8.333333333333332
2020-09-30T00:00:00.000,Clackamas,OR,Passenger,2,0,2,181,183,1.092896174863388
2020-09-30T00:00:00.000,Cumberland,NC,Passenger,0,3,3,459,462,0.6493506493506493
2020-06-30T00:00:00.000,Gwinnett,GA,Passenger,1,0,1,76,77,1.2987012987012987
2020-06-30T00:00:00.000,Jefferson,WA,Passenger,236,139,375,24800,25175,1.4895729890764648
2020-06-30T00:00:00.000,Lake,FL,Passenger,1,0,1,22,23,4.3478260869565215
2020-07-31T00:00:00.000,Island,WA,Passenger,429,272,701,62883,63584,1.1024786109713136
2020-07-31T00:00:00.000,Jefferson,WA,Truck,0,0,0,9545,9545,0.0
2020-07-31T00:00:00.000,Jones,GA,Passenger,1,0,1,1,2,50.0
2020-07-31T00:00:00.000,Mason,WA,Passenger,160,134,294,47385,47679,0.6166236707984647
2020-08-31T00:00:00.000,Carroll,NH,Passenger,0,1,1,5,6,16.666666666666664
2020-08-31T00:00:00.000,Charles,MD,Passenger,1,1,2,75,77,2.5974025974025974
2020-08-31T00:00:00.000,Clark,WA,Truck,0,0,0,82710,82710,0.0
2020-08-31T00:00:00.000,Clay,FL,Passenger,0,1,1,81,82,1.2195121951219512
2020-08-31T00:00:00.000,Denton,TX,Passenger,1,0,1,85,86,1.1627906976744187
2020-08-31T00:00:00.000,Douglas,NE,Passenger,0,1,1,51,52,1.9230769230769231
2020-08-31T00:00:00.000,DuPage,IL,Passenger,3,0,3,55,58,5.172413793103448
2020-09-30T00:00:00.000,District of Columbia,DC,Passenger,2,1,3,189,192,1.5625
2020-09-30T00:00:00.000,Fairfax,VA,Passenger,4,3,7,738,745,0.9395973154362416
2020-09-30T00:00:00.000,Ferry,WA,Passenger,8,3,11,4305,4316,0.2548656163113994
2020-09-30T00:00:00.000,Fresno,CA,Passenger,1,0,1,177,178,0.5617977528089887
2020-09-30T00:00:00.000,Grant,WA,Truck,0,0,0,27306,27306,0.0
2020-09-30T00:00:00.000,Howard,IN,Passenger,0,1,1,3,4,25.0
2020-09-30T00:00:00.000,Howard,MD,Passenger,0,1,1,63,64,1.5625
2020-09-30T00:00:00.000,Carroll,MD,Passenger,0,1,1,22,23,4.3478260869565215
2020-09-30T00:00:00.000,Charles,MD,Passenger,1,1,2,75,77,2.5974025974025974
2020-09-30T00:00:00.000,Clallam,WA,Truck,1,0,1,21776,21777,0.0045920007347201
2020-09-30T00:00:00.000,DuPage,IL,Passenger,3,0,3,53,56,5.357142857142857
2020-09-30T00:00:00.000,Erie,NY,Passenger,1,0,1,44,45,2.2222222222222223
2020-09-30T00:00:00.000,Franklin,WA,Truck,0,0,0,20291,20291,0.0
2020-09-30T00:00:00.000,Garfield,WA,Passenger,0,1,1,1351,1352,0.0739644970414201
2020-08-31T00:00:00.000,Erie,NY,Passenger,1,0,1,43,44,2.272727272727273
2020-08-31T00:00:00.000,Greene,MO,Passenger,0,1,1,32,33,3.0303030303030303
2020-08-31T00:00:00.000,Jefferson,CO,Passenger,0,1,1,59,60,1.6666666666666665
2020-08-31T00:00:00.000,Kitsap,WA,Truck,0,0,0,54189,54189,0.0
2020-07-31T00:00:00.000,Allegheny,PA,Passenger,1,0,1,69,70,1.4285714285714284
2020-07-31T00:00:00.000,Benton,WA,Passenger,373,321,694,134329,135023,0.513986506002681
2020-07-31T00:00:00.000,Brevard,FL,Passenger,0,1,1,84,85,1.176470588235294
2020-07-31T00:00:00.000,Carroll,NH,Passenger,0,1,1,4,5,20.0
2020-07-31T00:00:00.000,Carson City,NV,Passenger,1,0,1,11,12,8.333333333333332
2020-07-31T00:00:00.000,Cascade,MT,Passenger,0,1,1,56,57,1.7543859649122808
2020-07-31T00:00:00.000,Columbia,WA,Passenger,4,3,7,2418,2425,0.2886597938144329
2020-07-31T00:00:00.000,Cowlitz,WA,Truck,0,0,0,28883,28883,0.0
2020-07-31T00:00:00.000,Cumberland,NC,Passenger,0,3,3,464,467,0.6423982869379014
2020-07-31T00:00:00.000,Dakota,MN,Passenger,0,1,1,31,32,3.125
2020-11-30T00:00:00.000,Cape May,NJ,Passenger,0,1,1,10,11,9.090909090909092
2020-11-30T00:00:00.000,Clackamas,OR,Passenger,2,0,2,178,180,1.1111111111111112
2020-11-30T00:00:00.000,Clark,NV,Passenger,3,3,6,652,658,0.911854103343465
2020-11-30T00:00:00.000,Contra Costa,CA,Passenger,4,2,6,302,308,1.948051948051948
2020-11-30T00:00:00.000,Denton,TX,Passenger,1,0,1,81,82,1.2195121951219512
2020-11-30T00:00:00.000,Deschutes,OR,Passenger,1,0,1,119,120,0.8333333333333333
2020-11-30T00:00:00.000,Douglas,WA,Passenger,82,43,125,28135,28260,0.4423213021939136
2020-11-30T00:00:00.000,Duval,FL,Passenger,0,2,2,356,358,0.5586592178770949
2020-11-30T00:00:00.000,Ferry,WA,Truck,0,0,0,3597,3597,0.0
2020-06-30T00:00:00.000,Okaloosa,FL,Passenger,0,1,1,136,137,0.72992700729927
2020-06-30T00:00:00.000,Pacific,WA,Passenger,33,33,66,15757,15823,0.4171143272451494
2020-06-30T00:00:00.000,Pacific,WA,Truck,0,0,0,7700,7700,0.0
2020-06-30T00:00:00.000,Palm Beach,FL,Passenger,0,1,1,74,75,1.3333333333333333
2020-06-30T00:00:00.000,Pinal,AZ,Passenger,1,0,1,179,180,0.5555555555555555
2020-06-30T00:00:00.000,Powhatan,VA,Passenger,1,0,1,0,1,100.0
2020-06-30T00:00:00.000,Prince William,VA,Passenger,2,3,5,222,227,2.2026431718061676
2020-06-30T00:00:00.000,Richmond,GA,Passenger,0,1,1,89,90,1.1111111111111112
2020-06-30T00:00:00.000,Rockingham,NH,Passenger,1,0,1,24,25,4.0
2020-06-30T00:00:00.000,Rogers,OK,Passenger,1,0,1,6,7,14.285714285714285
2020-09-30T00:00:00.000,Kitsap,WA,Passenger,1427,713,2140,179693,181833,1.1769040823172912
2020-09-30T00:00:00.000,Klickitat,WA,Truck,0,0,0,8105,8105,0.0
2020-09-30T00:00:00.000,Larimer,CO,Passenger,1,0,1,52,53,1.8867924528301887
2020-09-30T00:00:00.000,Leavenworth,KS,Passenger,0,1,1,131,132,0.7575757575757575
2020-09-30T00:00:00.000,Monroe,IL,Passenger,1,0,1,3,4,25.0
2020-09-30T00:00:00.000,Montgomery,OH,Passenger,0,1,1,46,47,2.1276595744680846
2020-09-30T00:00:00.000,Moore,NC,Passenger,0,1,1,157,158,0.6329113924050632
2020-07-31T00:00:00.000,Montgomery,TX,Passenger,1,0,1,50,51,1.96078431372549
2020-07-31T00:00:00.000,Multnomah,OR,Passenger,4,7,11,694,705,1.5602836879432624
2020-07-31T00:00:00.000,Newport,RI,Passenger,1,0,1,81,82,1.2195121951219512
2020-07-31T00:00:00.000,Pacific,WA,Truck,0,0,0,7715,7715,0.0
2020-07-31T00:00:00.000,Pend Oreille,WA,Truck,0,0,0,5765,5765,0.0
2020-07-31T00:00:00.000,Pierce,WA,Passenger,2469,1697,4166,551597,555763,0.7496000993229128
2020-07-31T00:00:00.000,Placer,CA,Passenger,1,0,1,81,82,1.2195121951219512
2020-07-31T00:00:00.000,Portsmouth,VA,Passenger,0,1,1,75,76,1.3157894736842104
2020-07-31T00:00:00.000,Ramsey,MN,Passenger,1,0,1,40,41,2.4390243902439024
2020-07-31T00:00:00.000,Saginaw,MI,Passenger,1,0,1,10,11,9.090909090909092
2020-07-31T00:00:00.000,San Francisco,CA,Passenger,2,1,3,87,90,3.333333333333333
2020-09-30T00:00:00.000,Douglas,NE,Passenger,0,1,1,50,51,1.96078431372549
2020-09-30T00:00:00.000,Ferry,WA,Truck,0,0,0,3580,3580,0.0
2020-09-30T00:00:00.000,Franklin,WA,Passenger,68,76,144,60931,61075,0.2357756856324191
2020-09-30T00:00:00.000,Goochland,VA,Passenger,3,2,5,235,240,2.083333333333333
2020-09-30T00:00:00.000,Grays Harbor,WA,Passenger,115,116,231,48481,48712,0.4742157989817704
2020-09-30T00:00:00.000,Greene,MO,Passenger,0,1,1,31,32,3.125
2020-09-30T00:00:00.000,Hamilton,IN,Passenger,1,0,1,37,38,2.631578947368421
2020-09-30T00:00:00.000,Harris,TX,Passenger,1,0,1,221,222,0.4504504504504504
2020-09-30T00:00:00.000,Honolulu,HI,Passenger,5,1,6,427,433,1.3856812933025404
2020-09-30T00:00:00.000,Jefferson,CO,Passenger,0,1,1,58,59,1.694915254237288
2020-09-30T00:00:00.000,Jones,GA,Passenger,1,0,1,1,2,50.0
2020-09-30T00:00:00.000,Kern,CA,Passenger,0,1,1,223,224,0.4464285714285714
2020-09-30T00:00:00.000,Kitsap,WA,Truck,0,0,0,54203,54203,0.0
2020-09-30T00:00:00.000,Lake,IL,Passenger,1,0,1,169,170,0.588235294117647
2020-09-30T00:00:00.000,Lewis,WA,Passenger,111,117,228,58310,58538,0.3894905873108066
2020-09-30T00:00:00.000,Loudoun,VA,Passenger,1,0,1,82,83,1.2048192771084336
2020-08-31T00:00:00.000,Lee,FL,Passenger,1,0,1,43,44,2.272727272727273
2020-08-31T00:00:00.000,Loudoun,VA,Passenger,1,0,1,82,83,1.2048192771084336
2020-08-31T00:00:00.000,Pend Oreille,WA,Passenger,8,5,13,9229,9242,0.1406621943302315
2020-08-31T00:00:00.000,RÃ­o Grande,PR,Passenger,1,0,1,1,2,50.0
2020-06-30T00:00:00.000,Stevens,WA,Truck,0,0,0,18645,18645,0.0
2020-06-30T00:00:00.000,Suffolk,MA,Passenger,0,2,2,35,37,5.405405405405404
2020-06-30T00:00:00.000,Utah,UT,Passenger,0,1,1,127,128,0.78125
2020-11-30T00:00:00.000,Grant,WA,Truck,0,0,0,27424,27424,0.0
2020-11-30T00:00:00.000,Hennepin,MN,Passenger,2,0,2,81,83,2.4096385542168677
2020-11-30T00:00:00.000,Howard,IN,Passenger,0,1,1,3,4,25.0
2020-11-30T00:00:00.000,Kittitas,WA,Passenger,125,53,178,29746,29924,0.5948402619970592
2020-09-30T00:00:00.000,Manassas,VA,Passenger,0,1,1,4,5,20.0
2020-09-30T00:00:00.000,Montgomery,TX,Passenger,1,0,1,47,48,2.083333333333333
2020-09-30T00:00:00.000,New London,CT,Passenger,1,2,3,246,249,1.2048192771084336
2020-09-30T00:00:00.000,Nueces,TX,Passenger,1,0,1,83,84,1.1904761904761905
2020-07-31T00:00:00.000,Douglas,NE,Passenger,0,1,1,52,53,1.8867924528301887
2020-07-31T00:00:00.000,Fairbanks North Star,AK,Passenger,0,1,1,99,100,1.0
2020-07-31T00:00:00.000,Fulton,GA,Passenger,1,2,3,98,101,2.9702970297029703
2020-07-31T00:00:00.000,Grant,WA,Passenger,61,75,136,65289,65425,0.2078716087122659
2020-07-31T00:00:00.000,Grays Harbor,WA,Passenger,109,112,221,48285,48506,0.4556137385065765
2020-07-31T00:00:00.000,Island,WA,Truck,1,0,1,21239,21240,0.0047080979284369
2020-07-31T00:00:00.000,Jefferson,NY,Passenger,0,1,1,209,210,0.4761904761904761
2020-09-30T00:00:00.000,Nassau,FL,Passenger,1,0,1,34,35,2.8571428571428568
